Mol,SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
12ppd__S,C[C@H](O)CO,-0.002015592,-0.121355265,-0.002156623,0.07657515,-0.06334913,0.016784526,-0.00540519,-0.027617615,0.04480908,-0.011061991,-0.008582645,0.12641591,-0.063543126,-0.04594443,-0.09940538,-0.019220296,0.021754574,-0.016942434,-0.056340568,-0.058133446,0.058631413,0.07695783,0.081894025,-0.034863617,-0.02158174,-0.029381972,-0.024034536,-0.07683027,-0.066170625,0.103036135,0.001959545,-0.056284457,-0.022717936,0.04994083,-0.015387265,-0.017253408,-0.013370803,-0.02695161,-0.07644772,0.003622646,0.034670655,0.019414842,-0.02605964,0.001750173,-0.053223744,0.058799326,0.05390444,0.064886115,-0.06146933,-0.010773701,-0.07002138,-0.028678777,0.06704564,0.005019999,-0.06487723,0.050652836,-0.04199924,-0.046250444,-0.023952441,0.07581119,0.06105657,-0.047952168,-0.011009824,0.1450954,0.07541455,0.084964454,-0.036141355,-0.03155413,0.084728174,0.043825522,-0.11569633,-0.015884217,-0.028350778,0.025635442,0.063329935,-0.027324662,0.004072363,-0.023246005,-0.0655216,0.04299564,0.021653166,-0.01958792,-0.036863312,0.10862005,0.070879094,0.070562616,-0.051489603,0.026921624,-0.010917836,-0.1358079,-0.03759326,-0.105983555,0.07222081,0.122454554,0.011734623,-0.02577211,-0.001435469,-0.02426757,-0.001561232,0.004944053,0.011874532,0.029081084,0.07752072,-0.04436008,0.07870272,0.08962228,-0.07804251,-0.105181076,-0.06233809,0.007933439,-0.10229035,0.10737527,0.05533728,0.060496375,-0.11812384,0.07662571,0.004626865,0.11440797,0.01543069,-0.07082375,0.031000515,-0.060375936,-0.03163815,0.08654988,0.047386102,0.049055398,-0.063577734,0.034818623
13dampp,C(CC[NH3+])[NH3+],-0.00271485,-0.098005824,0.007428353,0.05806406,-0.051309034,0.01110393,-0.005003949,-0.023755405,0.04722627,-0.010072648,-0.004614436,0.10988751,-0.05266125,-0.051459912,-0.074922614,-0.023997447,0.02294157,-0.02098718,-0.050795853,-0.0534734,0.046859294,0.064065635,0.06333525,-0.02934611,-0.019119175,-0.02048216,-0.014980115,-0.0592644,-0.04867928,0.08178367,0.013619097,-0.03832381,-0.027268598,0.042963445,-0.012585939,-0.01151655,-0.004577706,-0.01348808,-0.0649597,-0.00675335,0.023276705,0.013917365,-0.018896604,0.002242957,-0.054472525,0.041175775,0.049113706,0.055742625,-0.04746354,-0.004195379,-0.051047847,-0.026553348,0.05813402,0.010026353,-0.061926477,0.0352707,-0.035646815,-0.035883505,-0.024868617,0.06670995,0.041996192,-0.035551473,-0.010840369,0.120838344,0.06529451,0.07213718,-0.03358454,-0.022134641,0.062409263,0.02682512,-0.095488556,-0.012370016,-0.014415553,0.01346241,0.054782584,-0.028328152,0.002443133,-0.022984765,-0.048533164,0.032305703,0.02401325,-0.015379887,-0.025902815,0.09136379,0.06686979,0.06866441,-0.041761182,0.019919993,-0.019338682,-0.11325184,-0.030962775,-0.08988371,0.060964707,0.09935941,-0.000399902,-0.030573646,-0.000647785,-0.01960836,0.007746853,0.001303782,0.019430714,0.0235857,0.06594726,-0.03919762,0.06430744,0.08228558,-0.07206091,-0.08248648,-0.052218318,-0.004024631,-0.08780514,0.08597033,0.047132414,0.05881793,-0.09939015,0.056368846,0.009939746,0.0855313,0.016877737,-0.063347325,0.018013006,-0.04458564,-0.028748088,0.0714658,0.031227555,0.04897882,-0.05969272,0.030909454
13dpg,O[C@H](COP([O-])([O-])=O)C(=O)OP([O-])([O-])=O,-0.002160532,-0.11434437,-0.003032018,0.0708653,-0.05422735,0.015061164,0.003600849,-0.024600208,0.042586587,-0.010460533,-0.002629993,0.11704946,-0.055378303,-0.055103127,-0.08621465,-0.017540386,0.011570933,-0.02134975,-0.0451481,-0.058311332,0.06258067,0.08082589,0.082803786,-0.038279302,-0.024507854,-0.03171066,-0.023340646,-0.0646233,-0.052578717,0.0916409,0.001457392,-0.051723987,-0.024742097,0.039387777,-0.011234841,-0.007441369,-0.009002714,-0.019361103,-0.07662197,0.000437356,0.029890658,0.026587866,-0.01710263,0.002325505,-0.055461,0.052026346,0.043386694,0.05601907,-0.061909515,-0.007893437,-0.05574532,-0.015339226,0.056796763,0.006849729,-0.061016086,0.03899544,-0.04082027,-0.050978076,-0.029301235,0.066728875,0.052247316,-0.04584486,-0.012062283,0.12366216,0.0602588,0.08135421,-0.0318043,-0.025134258,0.07365065,0.0318245,-0.10416631,-0.002514376,-0.028449677,0.01652925,0.060564943,-0.030102069,0.0169958,-0.011690457,-0.0562905,0.036603536,0.023595352,-0.007673179,-0.03852274,0.096881896,0.067097686,0.06399719,-0.046512373,0.02764706,-0.015759664,-0.123850524,-0.03574083,-0.09254962,0.07470497,0.10670387,0.014005669,-0.02222947,-0.003994977,-0.029901747,0.01082459,-0.001227558,0.013082361,0.025905363,0.06022276,-0.04592357,0.065966524,0.08399001,-0.073491916,-0.10545998,-0.057088222,-0.001434123,-0.091171704,0.09441287,0.05846309,0.063431785,-0.10809557,0.067217104,0.004417031,0.09968517,0.011388002,-0.06676121,0.02503939,-0.051316712,-0.0224793,0.084422156,0.042167142,0.04867464,-0.06762303,0.02398192
13ppd,OCCCO,-0.002864357,-0.09661459,0.006805272,0.06307141,-0.053712413,0.012966141,-3.71E-05,-0.030263187,0.042448025,-0.014469531,0.001301942,0.10154519,-0.050735924,-0.040737152,-0.07328532,-0.015701588,0.014196679,-0.011449695,-0.04287683,-0.044544578,0.051284865,0.060446206,0.06778386,-0.029833987,-0.018528149,-0.024219684,-0.016361283,-0.0652936,-0.055264633,0.09109784,0.005540715,-0.037979897,-0.020132845,0.04361232,-0.009181657,-0.011068224,-0.001869248,-0.02346875,-0.06445099,-0.007279888,0.031207506,0.018141385,-0.017541531,0.000117486,-0.03912846,0.045856502,0.044302955,0.050641105,-0.050735816,-0.011810403,-0.05977602,-0.016965922,0.05211821,0.002126475,-0.06377705,0.03858844,-0.0447074,-0.043113254,-0.018047288,0.06443727,0.04260153,-0.044837624,-0.01876068,0.111342564,0.06118297,0.08052746,-0.023546489,-0.024298016,0.061585423,0.023404088,-0.08757957,-0.000356955,-0.027645007,0.012963869,0.055663653,-0.019871067,0.011003003,-0.016373344,-0.044990666,0.028039752,0.01858466,-0.007306771,-0.028367292,0.091759406,0.060857408,0.06619933,-0.04345209,0.016984925,-0.014639464,-0.109751076,-0.030299803,-0.08123616,0.06273784,0.093537316,0.003963432,-0.032044373,-0.007882981,-0.024684263,0.002812264,0.007490011,0.018484874,0.028273396,0.06619021,-0.04513388,0.057283685,0.0739354,-0.0661223,-0.092419215,-0.062099855,0.002724203,-0.08833809,0.08537425,0.04563576,0.0484878,-0.10075946,0.058140088,0.008183826,0.08396718,0.006116152,-0.052112296,0.015114309,-0.050540514,-0.018312117,0.06894396,0.03835801,0.048817787,-0.06248071,0.03159762
14dhncoa,CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(C1(/C=C(C2(\C(\C(\O)=1)=C/C=C\C=2))/O))=O)COP(=O)(OP(=O)(OC[C@@H]3([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O3)N4(C5(\N=C/N=C(C(\N=C/4)=5)/N))))[O-])[O-],-0.005691308,-0.115319185,0.001966409,0.07234541,-0.056563757,0.014366454,-0.006599691,-0.028800854,0.048503954,-0.016534252,-0.008510305,0.1294961,-0.05809752,-0.043433666,-0.103678,-0.017767152,0.027526971,-0.02384823,-0.052174132,-0.056140166,0.057324614,0.08150663,0.07979604,-0.041870557,-0.017772915,-0.03215795,-0.03202707,-0.0626693,-0.056117136,0.09949459,0.007335649,-0.042980313,-0.024840415,0.051294245,-0.020752965,-0.008374216,0.001390221,-0.031314638,-0.08061548,-0.001185483,0.031194884,0.020095346,-0.022941746,-0.007187487,-0.062777966,0.047040284,0.05731141,0.06283597,-0.063460276,-0.010557826,-0.07004939,-0.019026354,0.06681393,0.007970925,-0.06096388,0.044672173,-0.040346976,-0.05439666,-0.019765528,0.078887805,0.054128405,-0.047303837,-0.022915997,0.13104752,0.07110924,0.083405405,-0.027922148,-0.027018711,0.06963786,0.03811617,-0.10367057,-0.008144505,-0.023339845,0.011726685,0.06722731,-0.02513619,0.010454847,-0.012933421,-0.05792473,0.044148188,0.018512825,-0.016699504,-0.04500537,0.10245896,0.065460116,0.0759726,-0.045139935,0.030008407,-0.015243498,-0.14257237,-0.043133102,-0.10605681,0.06914591,0.11575283,0.009679505,-0.03570534,-0.000314791,-0.026001913,0.007177376,-0.001675415,0.015951594,0.039217684,0.06665657,-0.049741473,0.079814106,0.08972479,-0.08115582,-0.1144922,-0.075271055,0.002843597,-0.09456767,0.10945868,0.06800917,0.05707284,-0.12786782,0.075337574,0.00605817,0.11092792,0.007622548,-0.07673986,0.017868832,-0.06313387,-0.017840864,0.08869489,0.043496065,0.056502786,-0.056753453,0.027106501
15dap,[NH3+]CCCCC[NH3+],-0.009902502,-0.061009586,-9.93E-05,0.032045897,-0.026350567,0.007297311,0.000241524,-0.017254055,0.027106587,-0.004596549,-0.005518543,0.06843833,-0.032445136,-0.02986679,-0.053785987,-0.017912764,0.015796665,-0.016739508,-0.030798698,-0.021997606,0.038903665,0.04696449,0.036818158,-0.014780021,-0.008682099,-0.013553586,-0.016294116,-0.029480884,-0.03557677,0.057273004,0.002119598,-0.024672642,-0.01771059,0.024051575,-0.008051083,-0.003433444,-0.009089209,-0.008932502,-0.039807238,0.003262962,0.008955974,0.011695018,-0.008393197,-0.008910186,-0.028177118,0.019631004,0.0212753,0.04175949,-0.032114487,-0.005848948,-0.028908452,-0.020660723,0.03879128,0.007812488,-0.043327197,0.018841999,-0.017746989,-0.01928532,-0.015444279,0.04462928,0.03362358,-0.026680375,-0.003341554,0.07495452,0.030706905,0.04471531,-0.01976897,-0.02270522,0.040867653,0.015289489,-0.062291514,-0.004464453,-0.010370864,0.005550582,0.033066,-0.018636849,0.013583667,-0.010790991,-0.028453292,0.023204446,0.006700531,-0.004931446,-0.02667527,0.051813867,0.031612698,0.036641188,-0.029099379,0.015059388,-0.011262586,-0.0733962,-0.024692958,-0.057447232,0.033483617,0.057336733,0.010333748,-0.02249344,0.004343764,-0.014621549,0.006998838,0.000584358,0.004518273,0.02605604,0.03514417,-0.025033452,0.039261997,0.051906217,-0.040235035,-0.055387106,-0.032323,0.005040072,-0.059327904,0.053182095,0.028600032,0.03387408,-0.060250785,0.034021784,0.01115486,0.049132735,0.008877375,-0.035674322,0.006207776,-0.023125574,-0.009712119,0.036048736,0.024827277,0.030810991,-0.029127827,0.020612469
1ag3p_SC,O[C@H](COC([*])=O)COP([O-])([O-])=O,-0.005707642,-0.11195436,-0.000128603,0.051254757,-0.05506365,0.012317373,-0.004727872,-0.028510217,0.04224724,-0.017570354,-0.008071528,0.10854695,-0.052684575,-0.04792123,-0.07872753,-0.012758468,0.020943662,-0.014208862,-0.05307935,-0.051783506,0.046659756,0.07040305,0.060994484,-0.030079804,-0.014159708,-0.022513868,-0.022373324,-0.052213237,-0.056419548,0.079004705,0.002116777,-0.039576523,-0.02836068,0.04368869,-0.016663816,-0.012768085,-0.011009838,-0.016393416,-0.06732241,-0.002520294,0.021865932,0.02049155,-0.02135003,-0.000138148,-0.041182585,0.03533546,0.051832248,0.06366625,-0.053482827,-0.01432578,-0.05169986,-0.012923985,0.057991378,0.004611947,-0.058939364,0.04401468,-0.03974101,-0.04653748,-0.015050961,0.06706531,0.045565132,-0.037282754,-0.007560742,0.11575835,0.052971404,0.07564239,-0.033914566,-0.018716944,0.05878924,0.034584016,-0.098819576,-0.010356789,-0.01581255,0.020482192,0.050988585,-0.020613024,0.004993759,-0.01820282,-0.057075117,0.022627737,0.02341919,-0.008445681,-0.040559538,0.08537635,0.05439477,0.060731854,-0.037458107,0.02463067,-0.012294795,-0.11758792,-0.032758612,-0.08481575,0.06157876,0.090730615,0.001606292,-0.020657148,0.003109879,-0.024469981,0.010909063,0.007209011,0.009496175,0.033029884,0.067399584,-0.037795745,0.06774084,0.07547145,-0.0680336,-0.08802534,-0.061683144,0.00126322,-0.08660427,0.08540012,0.058330785,0.05354788,-0.101208806,0.061156202,0.00925361,0.09389447,0.015493694,-0.062232673,0.017676068,-0.05254345,-0.027958915,0.07169274,0.035470743,0.045575205,-0.058504265,0.026693769
1agpe120,CCCCCCCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[NH3+],-0.001213437,-0.12762587,-0.007353367,0.060421117,-0.052888066,0.021085046,0.00235824,-0.034875777,0.05297628,-0.009679293,-0.006503552,0.12762986,-0.059123542,-0.043316595,-0.103330426,-0.01977899,0.021222932,-0.017090358,-0.055423766,-0.06224989,0.058018837,0.08219344,0.072835915,-0.034762498,-0.02036917,-0.035377834,-0.025928173,-0.060878534,-0.059183884,0.095818825,0.014922511,-0.05722002,-0.025923299,0.042082243,-0.011647589,-0.011595335,-0.009956926,-0.026157018,-0.07873508,-0.005013305,0.033645254,0.012431042,-0.026028182,-0.007032226,-0.046105567,0.056378074,0.04988015,0.07011782,-0.058464363,-0.008187404,-0.0659487,-0.024805222,0.064333834,0.015765375,-0.07566973,0.049957268,-0.044636507,-0.04546792,-0.030142188,0.07639583,0.05268658,-0.04179953,-0.021165887,0.13724889,0.07018201,0.08372126,-0.042489924,-0.034414772,0.07967544,0.03658292,-0.11541161,-0.011601125,-0.024741769,0.018650455,0.068333864,-0.024550382,0.009613835,-0.01775811,-0.058464862,0.031417046,0.019169372,-0.018411146,-0.043666434,0.111663945,0.06793915,0.07803047,-0.039732322,0.02599528,-0.023135353,-0.13936429,-0.043330878,-0.095064305,0.08002409,0.108695805,0.014100956,-0.038801555,0.001373239,-0.029178483,0.003457566,-0.002855597,0.02268582,0.030609662,0.06879287,-0.040085524,0.06932753,0.0881895,-0.08072682,-0.11285599,-0.0671346,-0.004630605,-0.099042915,0.09822134,0.06718966,0.065189734,-0.117907204,0.070064746,0.008488286,0.10245749,0.011230258,-0.06515798,0.017823767,-0.056256097,-0.023593832,0.0782163,0.0359941,0.05331442,-0.07069022,0.02162569
1agpe140,CCCCCCCCCCCCCC(=O)OC[C@@H](O)COP([O-])(=O)OCC[NH3+],-0.00155696,-0.12750857,0.007449727,0.066810615,-0.05972719,0.02460864,0.004780928,-0.027004614,0.059576087,-0.023377547,-0.001379179,0.12953821,-0.062594555,-0.057538297,-0.109505825,-0.027549906,0.02894277,-0.020096896,-0.05896332,-0.053499058,0.058168445,0.08977277,0.08522459,-0.035731856,-0.030655596,-0.021733217,-0.032860413,-0.069552235,-0.06802082,0.10106327,0.015457861,-0.051356338,-0.030830959,0.0435564,-0.010257306,-0.02218579,-0.002139065,-0.033902608,-0.0842134,0.000168506,0.02562356,0.022300376,-0.01792038,-0.009175424,-0.05939803,0.057395004,0.053201497,0.06457014,-0.063520305,-0.008829596,-0.06740684,-0.027341647,0.067854635,0.005809547,-0.0680222,0.048531525,-0.046502512,-0.05987577,-0.02262301,0.082325175,0.053265948,-0.0521493,-0.013296518,0.13763715,0.06966804,0.096066244,-0.03996956,-0.032019917,0.07840895,0.039481297,-0.12234165,-0.005705121,-0.035616793,0.025445657,0.062284887,-0.035654258,0.014611649,-0.019821338,-0.061852794,0.032042023,0.022711141,-0.014298951,-0.047398597,0.119586445,0.076454535,0.06893406,-0.045014832,0.026490487,-0.014354543,-0.13824853,-0.048829515,-0.11413465,0.07830071,0.118935816,0.012633816,-0.035795443,-0.002235039,-0.030193657,-0.002126925,0.005229821,0.014070233,0.04521315,0.069938585,-0.047317035,0.079598255,0.091517985,-0.08773951,-0.114540115,-0.06732476,0.00298302,-0.110854104,0.10148724,0.06386316,0.06486186,-0.12579802,0.06525452,0.004087388,0.11266154,0.018357696,-0.068773046,0.03123757,-0.06699338,-0.01866107,0.0898415,0.045313533,0.051074408,-0.07170258,0.024634534
1agpe141,CCCCCC/C=C/CCCCCC(OC[C@@H](O)COP(OCC[NH3+])([O-])=O)=O,0.001685414,-0.12034199,-0.008756388,0.07342467,-0.058161445,0.025797084,-0.000638436,-0.026933879,0.04504454,-0.018026486,0.002520069,0.1326828,-0.061633445,-0.05172793,-0.09312348,-0.01802638,0.02166135,-0.024797956,-0.06013018,-0.05918218,0.056755017,0.08176962,0.084221356,-0.03772468,-0.025026046,-0.034879915,-0.026641574,-0.06413059,-0.06714576,0.098643,0.01376932,-0.051811915,-0.0302464,0.04067132,-0.00703913,-0.023870448,-0.008315382,-0.032474797,-0.07261575,-0.00570347,0.03246018,0.023173353,-0.020519238,-0.000239647,-0.047195107,0.048216503,0.05713814,0.06677157,-0.07170069,-0.004274482,-0.066400446,-0.017446628,0.06409129,0.010769085,-0.07107528,0.05599317,-0.04465512,-0.04342879,-0.017647285,0.07381813,0.048428945,-0.055219598,-0.018877497,0.14511801,0.07449618,0.093196146,-0.030287948,-0.031918805,0.0721907,0.03358156,-0.114480704,-0.013152839,-0.03475297,0.014164913,0.057717036,-0.032418482,0.006572645,-0.013046756,-0.06436622,0.04069982,0.018067937,-0.006653202,-0.046439804,0.114962734,0.071820766,0.07722506,-0.04814933,0.029613545,-0.015665017,-0.14071988,-0.04489035,-0.10807647,0.080557466,0.11576727,0.010469751,-0.03160376,-0.002403019,-0.03518409,0.011888508,0.009550174,0.021846794,0.037733838,0.0717609,-0.04699117,0.07025415,0.09085054,-0.0836056,-0.1145625,-0.065989375,-0.003771628,-0.09248674,0.10395907,0.064134166,0.059976064,-0.12222309,0.0687192,0.002117009,0.111810386,0.01564062,-0.064821675,0.022580707,-0.05398208,-0.021414693,0.07977809,0.03919543,0.05079136,-0.06800019,0.026057549
1agpe160,CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP([O-])(=O)OCC[NH3+],-0.005471914,-0.110124275,0.001262643,0.07094926,-0.050685912,0.025166964,0.003166603,-0.024608053,0.054762136,-0.018931126,0.00557165,0.12142969,-0.061321124,-0.041481134,-0.09642264,-0.01640256,0.014949814,-0.018869925,-0.04699196,-0.04958402,0.06031846,0.0756975,0.081110604,-0.034353387,-0.017023794,-0.029285202,-0.017565425,-0.0650986,-0.06684536,0.08850681,0.011083885,-0.04444341,-0.024738828,0.039110597,-0.008153351,-0.011107043,-0.008051716,-0.028183283,-0.06307483,0.002015773,0.023356183,0.016156293,-0.021176519,-0.008476357,-0.052446302,0.04733721,0.042162135,0.05686746,-0.05490191,-0.010329505,-0.056461982,-0.019746935,0.05263322,0.016982038,-0.07384518,0.04475671,-0.042244177,-0.04725166,-0.017786844,0.077780165,0.049280014,-0.041326866,-0.009564192,0.136515,0.06398887,0.08549506,-0.035563882,-0.027414124,0.066822246,0.03408035,-0.10222901,-0.002319505,-0.022114137,0.008749064,0.06370145,-0.026797796,0.005357348,-0.010901861,-0.052820474,0.029990802,0.022245787,-0.013788991,-0.04186888,0.09417815,0.059258617,0.07371007,-0.035408508,0.024513353,-0.021459185,-0.13289256,-0.0351841,-0.10416166,0.0722623,0.106458835,0.012093166,-0.030458447,-0.005945982,-0.03256498,0.010602444,0.006560469,0.021755628,0.03142934,0.06147527,-0.038822472,0.07623539,0.08716898,-0.076968014,-0.10791053,-0.07019136,-0.003417288,-0.08810421,0.09133702,0.061335,0.06298159,-0.11029736,0.07085995,0.002665394,0.107622415,0.00886244,-0.06930095,0.015035654,-0.05327378,-0.020133372,0.07522392,0.03728004,0.04570341,-0.06991371,0.029836373
1agpe161,CCCCCCCC/C=C/CCCCCC(OC[C@@H](O)COP([O-])(OCC[NH3+])=O)=O,-0.00885642,-0.1190416,-0.00345794,0.071786575,-0.046818048,0.021537395,-0.000688711,-0.035573356,0.040459663,-0.020247255,0.001578682,0.116793804,-0.058173254,-0.042975925,-0.08943094,-0.015025565,0.021409655,-0.014005273,-0.04971307,-0.048498,0.05585294,0.07542497,0.07529505,-0.039236553,-0.018144812,-0.01768916,-0.025014354,-0.06264247,-0.056088977,0.09175815,0.004037353,-0.05136324,-0.022189101,0.037838347,-0.008743883,-0.01363637,-0.001251885,-0.016390817,-0.06957574,-0.000910644,0.024664592,0.013631634,-0.017956337,-0.007989953,-0.047798313,0.044047125,0.05150187,0.05780421,-0.058508452,-0.01194484,-0.063599825,-0.015882585,0.04812744,0.017080545,-0.07141245,0.03714882,-0.03796415,-0.05055623,-0.015976274,0.07691626,0.04416779,-0.03864888,-0.01569406,0.12966925,0.07078194,0.08833454,-0.030367076,-0.02532782,0.07588036,0.030094586,-0.105045564,-0.005196014,-0.030050442,0.020139396,0.05167384,-0.025998648,0.013036173,-0.009738692,-0.05487649,0.027345909,0.024270281,-0.007425565,-0.043426592,0.10282843,0.060089923,0.06280114,-0.03889789,0.018980978,-0.023150662,-0.11885258,-0.048840635,-0.09903095,0.06823888,0.093833305,-0.000848633,-0.0261863,0.003886291,-0.031904444,0.003824793,0.007287852,0.020483973,0.028251184,0.057599563,-0.04204159,0.07513554,0.0882538,-0.070608884,-0.096997276,-0.05852862,-0.0076249,-0.082588576,0.08141262,0.050806906,0.05467479,-0.10784615,0.056331348,0.003894547,0.10441698,0.017963456,-0.0694731,0.016118139,-0.0557828,-0.01661998,0.06931466,0.047726844,0.051277447,-0.06393432,0.03041902
1agpe180,CCCCCCCCCCCCCCCCCC(OC[C@@H](O)COP([O-])(=O)OCC[NH3+])=O,-0.006589601,-0.109172836,0.001346475,0.06861696,-0.045994703,0.022362454,-0.007308409,-0.03204029,0.050528783,-0.008960237,-0.001762567,0.11743605,-0.05454806,-0.055762216,-0.08720626,-0.015224019,0.025349215,-0.022602636,-0.05813263,-0.053996667,0.05439547,0.07304971,0.079441145,-0.03859202,-0.021575592,-0.03164359,-0.026358861,-0.06511183,-0.05514673,0.08965149,0.012830603,-0.05538121,-0.024872012,0.046477217,-0.017193371,-0.009531849,-0.001457599,-0.022922289,-0.06693157,-0.000212684,0.025655396,0.012513908,-0.018475918,-0.009001085,-0.053398754,0.04587352,0.047676947,0.05481245,-0.0629639,-0.007258179,-0.06943096,-0.022163425,0.06295892,0.013923543,-0.07052585,0.045443065,-0.03860393,-0.0447118,-0.0285758,0.07383284,0.050633777,-0.050503697,-0.020469343,0.12631369,0.059731953,0.09098483,-0.029303582,-0.034415565,0.07275644,0.039597686,-0.11096674,-0.002025396,-0.02136781,0.013419605,0.06414476,-0.032161854,0.003393981,-0.025396613,-0.06295058,0.03883005,0.023644008,-0.016719546,-0.031275537,0.10279491,0.060651936,0.06522219,-0.037564784,0.020395936,-0.02605599,-0.13007455,-0.03700178,-0.10176546,0.07820801,0.109747246,0.011953401,-0.0239227,-0.006694569,-0.021042522,0.007635813,0.010985333,0.015148629,0.03990814,0.0578937,-0.039181054,0.07707586,0.09460917,-0.07167174,-0.096838735,-0.06961048,0.006023676,-0.09332668,0.08968425,0.060414076,0.05835281,-0.11320345,0.058500208,0.006435168,0.09382421,0.009422194,-0.071127765,0.015001511,-0.055378612,-0.017165774,0.071858265,0.036056038,0.050294947,-0.0630997,0.02710548
1agpe181,CCCCCCCCCC/C=C/CCCCCC(OC[C@@H](O)COP(OCC[NH3+])([O-])=O)=O,-0.002217927,-0.11372335,0.003627797,0.06555488,-0.05042974,0.015494152,-0.002955491,-0.025045594,0.047215294,-0.018118398,-0.002711415,0.120117575,-0.059252795,-0.050959148,-0.08519118,-0.026077323,0.012916155,-0.019100778,-0.058708914,-0.04591547,0.05161898,0.07746634,0.07365747,-0.029619312,-0.023358967,-0.022690857,-0.025347203,-0.05919033,-0.056433745,0.0835075,0.007423338,-0.044638526,-0.030239966,0.045664713,-0.00443517,-0.018116552,-0.013258182,-0.029940959,-0.06345476,-0.007683765,0.02953154,0.010172102,-0.017284507,0.001784309,-0.04320399,0.052247074,0.038176578,0.06613551,-0.054463226,-0.01402976,-0.0524962,-0.017606277,0.060816977,0.008479646,-0.056554362,0.035989646,-0.035450477,-0.04556701,-0.018181087,0.07711538,0.053219654,-0.042588495,-0.013939457,0.12460014,0.060320184,0.08337601,-0.032934394,-0.036169622,0.07479046,0.040920343,-0.09390253,-0.006478194,-0.019056927,0.014433359,0.05064151,-0.023443932,0.001378162,-0.016471248,-0.05812311,0.035416957,0.027892988,-0.014207426,-0.040530667,0.10322017,0.068477884,0.06724235,-0.03504884,0.0258761,-0.016536063,-0.121728554,-0.048112735,-0.09899778,0.0688067,0.1068151,0.011210706,-0.028720073,0.004363502,-0.022821153,0.011781477,0.000659469,0.010496149,0.03164119,0.053618442,-0.045606107,0.07174457,0.0779342,-0.072204575,-0.09263723,-0.062153615,-0.004166201,-0.09056102,0.0811075,0.056474067,0.051582366,-0.10750985,0.064682074,0.006742388,0.09824084,0.009902306,-0.055527285,0.019484896,-0.058633927,-0.023714148,0.078747064,0.044235907,0.0403598,-0.054298833,0.019938515
1agpg120,CCCCCCCCCCCC(=O)OCC(O)COP([O-])(=O)OCC(O)CO,-0.00917911,-0.11724491,-0.00233653,0.0639908,-0.047748946,0.024669843,0.004447614,-0.025075661,0.041522164,-0.011134029,-0.008184868,0.12307114,-0.060130898,-0.05706925,-0.10092025,-0.022122433,0.023370756,-0.025451526,-0.051096663,-0.0573429,0.053964265,0.07196814,0.071856566,-0.03885515,-0.024352433,-0.027917277,-0.019269882,-0.06187828,-0.064802326,0.1035234,0.002996695,-0.047070064,-0.029451152,0.045882504,-0.009131849,-0.012870252,-0.014348273,-0.03194934,-0.07723614,-0.006441396,0.033668797,0.011001686,-0.019806819,-0.00024745,-0.04647822,0.044639237,0.045638435,0.062436067,-0.06740068,-0.008814025,-0.066875316,-0.02464245,0.058456995,0.00935827,-0.07349756,0.050369475,-0.038245153,-0.05584394,-0.016098244,0.08311535,0.056627747,-0.04000142,-0.020660358,0.12974128,0.060593184,0.084187195,-0.03098193,-0.028787663,0.07441201,0.041951656,-0.11459428,-0.01219387,-0.032101057,0.021655286,0.06522256,-0.020878268,0.004631057,-0.014500652,-0.069220826,0.04064908,0.030419609,-0.007635118,-0.04176003,0.105503134,0.06706931,0.07347679,-0.050222237,0.023098255,-0.014703026,-0.1345598,-0.049217477,-0.10643609,0.08093805,0.11350379,0.002918307,-0.029172104,-0.004478401,-0.03117558,0.009605777,-0.001006323,0.017942302,0.030283835,0.07442256,-0.04242717,0.07735124,0.08585233,-0.0799731,-0.110900775,-0.071098566,-0.005561519,-0.09614554,0.098743156,0.064287,0.068867624,-0.11889016,0.06616736,0.015679386,0.10959615,0.014460292,-0.059634827,0.023182003,-0.058382843,-0.027613744,0.08657053,0.037641138,0.046797145,-0.060392383,0.019220896
