Mol,SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
12dgr160_p,CCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCCC,0.046918467,-0.015362717,-0.09442726,0.06604209,0.011684099,-0.091237746,-0.029105615,-0.07978916,0.001110304,-0.06473818,-0.07529798,0.035759307,-0.091719724,0.036451958,-0.016851129,0.07419768,-0.06284954,-0.006033765,-0.06090474,0.020343099,0.000535162,0.041410457,0.01688312,0.013707485,0.018331032,0.008582715,0.05460371,-0.0883652,-0.025187803,0.002584129,-0.020160176,-0.020827815,0.003312289,0.015811374,-0.016338741,-0.008775708,-0.007004322,-0.011723164,0.003415808,0.018873442,-0.093673415,-0.06505875,-0.009183697,0.014380408,-0.01673198,-0.006283584,-0.000790268,0.036695827,-0.000802323,-0.04005345,0.040584307,-0.07398341,0.093717,-0.07928606,-0.012300002,0.034354415,-0.013138399,-0.020361817,-0.05938901,0.032414675,-0.007884355,0.04684491,0.1078976,0.0664789,0.04543586,-0.019977102,-0.024812045,-0.028331451,0.111448884,0.06330955,-0.014322769,-0.023347443,0.058418993,-0.002688968,0.031476054,-0.057885207,-0.043530453,-0.010218142,-0.040983688,0.051777657,-0.050627086,-0.07148855,-0.018274592,0.013668003,0.030735854,0.003987677,-0.011742172,-0.017328065,0.12136632,-0.026248148,0.08057655,-0.052723456,-0.034903806,0.04959328,0.05992101,0.033867862,0.06563504,-0.059707478,0.000687732,-0.09330163,0.016604818,0.011823054,0.0819678,-0.015182569,0.010790642,-0.009261021,-0.005527068,0.044028398,0.029899538,-0.006916282,-0.04686671,0.050837394,-0.009862192,0.000156945,-0.037168693,0.06135701,-0.077217154,-0.007955764,0.01775501,0.012161489,0.026494894,0.016179336,0.013253219,-0.030292388,0.004774399,0.06678651,0.06456073,-0.026526032
12dgr161_c,CCCCCCC=CCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCC=CCCCCCC,0.047268007,-0.014964935,-0.088663734,0.06278467,0.013495312,-0.09619196,-0.030528031,-0.08425183,0.012884469,-0.06976609,-0.07408647,0.044435766,-0.09651091,0.022542063,-0.011607053,0.0677428,-0.06055899,-0.013927466,-0.069350585,0.015236999,0.000809522,0.045795172,0.013739893,0.014161138,0.017041136,0.012097172,0.061714333,-0.08748764,-0.02005183,0.002233344,-0.00778597,-0.012975209,-0.006995589,0.017393313,-0.016740942,-0.005767569,4.93E-05,-0.002855605,0.00187123,0.010341255,-0.10229474,-0.06937668,-0.006600732,0.013221078,-0.02945294,-0.014935851,0.004376445,0.04055067,0.001051994,-0.03698682,0.049119867,-0.07856157,0.099694334,-0.07556744,-0.022313984,0.029681709,-0.015407589,-0.020080863,-0.06772192,0.038937837,-0.017005455,0.05328303,0.10914315,0.069582015,0.049735196,-0.016180592,-0.029808536,-0.025311677,0.10737173,0.05402123,-0.01596539,-0.023434218,0.07036041,-0.01168239,0.03596975,-0.06580688,-0.045088686,-0.013176209,-0.037274957,0.049885347,-0.04603962,-0.072252944,-0.01627359,0.01839414,0.04113942,0.016540606,-0.012329028,-0.020616451,0.11373728,-0.029941464,0.08163888,-0.057146996,-0.033517074,0.049265698,0.051208027,0.024369817,0.068860866,-0.0627745,0.010636339,-0.098786294,0.028691435,0.012994944,0.08721031,-0.019501992,0.011383042,0.001215385,-0.01567796,0.048157793,0.027444791,-0.018931177,-0.0521293,0.05053853,-0.006642473,0.011704398,-0.042967856,0.056544848,-0.07224863,-0.016780522,0.02173895,0.007353437,0.018738257,0.022289138,0.013236882,-0.031871576,-0.005244434,0.07853225,0.059470892,-0.025013225
12dgr161_p,CCCCCCC=CCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCC=CCCCCCC,0.050436277,-0.019121831,-0.10489295,0.07151757,0.016137317,-0.09850484,-0.023490397,-0.08786166,0.004482774,-0.07259261,-0.07628649,0.041602165,-0.09890233,0.02618491,-0.0143375,0.08016972,-0.076648146,-0.010595231,-0.060396902,0.018003656,0.011742296,0.058764316,0.027586674,0.00983019,0.015747441,0.004981449,0.05906718,-0.09134868,-0.01928017,0.00213342,-0.02133905,-0.02271101,-0.002744226,0.010641472,-0.014041873,-0.004044742,-0.002383197,-0.006569189,-0.003936248,0.01769086,-0.10331777,-0.062049594,-0.002353204,0.014926483,-0.026835222,-0.010236235,-0.006129094,0.035260893,-0.00778602,-0.041940592,0.05375472,-0.07134497,0.0969302,-0.082777135,-0.016243253,0.03311941,-0.016816786,-0.032325618,-0.072441705,0.033776302,-0.013815269,0.048597395,0.115296766,0.06294139,0.040143877,-0.016690604,-0.025033638,-0.026147272,0.11766035,0.058665074,-0.015193176,-0.014312645,0.06162098,-0.010519251,0.03892119,-0.067082055,-0.034849092,-0.000697618,-0.040911656,0.054624464,-0.051966712,-0.06613773,-0.026831167,0.015693763,0.038143966,0.004801422,-0.011775748,-0.016768634,0.12431929,-0.02967934,0.08593201,-0.053115614,-0.030489324,0.047354497,0.06820986,0.035243105,0.0684461,-0.075173765,0.014623232,-0.10759268,0.021038808,0.012203831,0.07749258,-0.022503927,0.005966988,-0.005435954,-0.010196102,0.03757887,0.032229424,-0.017485645,-0.0482991,0.05095693,-0.000348575,0.008714189,-0.042237867,0.0639592,-0.08513015,-0.011406262,0.015415805,0.011035317,0.023738453,0.021788202,0.022936543,-0.028712487,0.001821064,0.07579564,0.059805226,-0.03705778
12dgr180_c,CCCCCCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCCCCCCCCCCC,0.04664809,-0.017413994,-0.086505786,0.0680926,0.010415029,-0.09350634,-0.023976563,-0.090430066,0.009133679,-0.07249904,-0.06700071,0.036689267,-0.09348019,0.032575436,-0.010795211,0.07401285,-0.06890339,-0.00510498,-0.060555033,0.022299575,0.003598307,0.04248465,0.018918492,0.013362121,0.016065829,0.007363414,0.057642505,-0.09210769,-0.027111512,0.011871596,-0.015025129,-0.011563771,0.000260479,0.018729603,-0.013509061,-0.003808239,0.001986818,-0.013840436,0.001596209,0.009299827,-0.09273165,-0.06500718,-0.005566113,0.011002805,-0.014218594,-0.009382318,-0.001035099,0.03647029,-0.00132617,-0.04529886,0.038487833,-0.06753835,0.092947006,-0.082889274,-0.024967697,0.03164979,-0.025072468,-0.02762761,-0.059956677,0.035587292,-0.014908114,0.04269943,0.098094374,0.06096668,0.045146335,-0.006439811,-0.018225398,-0.027431887,0.10472573,0.050935313,-0.008053794,-0.011044919,0.05449943,-0.011538709,0.037601925,-0.05763437,-0.034864217,-0.005801312,-0.03456582,0.044140007,-0.049445536,-0.06344765,-0.018302826,0.018405221,0.032983437,0.014755071,-0.013529722,-0.02303518,0.116747625,-0.0250375,0.07954969,-0.04778261,-0.02876367,0.043519225,0.05461444,0.022601357,0.060099054,-0.06453371,0.005725726,-0.089147046,0.026789056,0.018700533,0.08608077,-0.025036784,0.003666457,-0.00690703,-0.010721581,0.036283072,0.01632638,-0.011974699,-0.053517316,0.049338803,-0.008397036,0.003087971,-0.043567605,0.05702117,-0.07033383,-0.01915087,0.01147242,0.018753925,0.01680199,0.014030159,0.022331098,-0.03249943,0.002098128,0.07886957,0.05538118,-0.02384625
12dgr180_p,CCCCCCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCCCCCCCCCCC,0.043113086,-0.014868825,-0.09215699,0.064399295,0.016229661,-0.09255504,-0.029395323,-0.08600937,0.006062741,-0.0725316,-0.077717975,0.044743158,-0.09070953,0.036239382,-0.024057185,0.0780553,-0.05861605,-0.013337576,-0.06098019,0.024510553,9.81E-05,0.050806835,0.017051913,0.004664666,0.020864764,0.005377636,0.04766278,-0.07915143,-0.017565459,0.001654848,-0.014340243,-0.009963347,0.00029939,0.016704855,-0.020672286,-0.002145942,0.006138552,-0.01751503,-0.000960162,0.013513308,-0.09858428,-0.06634677,-0.008899769,0.003217495,-0.028210659,-0.017132942,0.00387745,0.037319686,-0.004016161,-0.040553275,0.04112464,-0.06793021,0.09586571,-0.077311404,-0.01260349,0.030318363,-0.012154842,-0.028147185,-0.057481013,0.037140314,-0.014194434,0.04649355,0.099799395,0.0567574,0.044232424,-0.017659295,-0.018946767,-0.026925733,0.10418198,0.061069418,-0.006390324,-0.018134056,0.06384174,-0.016139781,0.039640836,-0.05579374,-0.038356055,0.000133451,-0.034734048,0.05486137,-0.054330483,-0.06913579,-0.028803654,0.010593109,0.027628263,0.010633041,-0.007098654,-0.013251608,0.11742894,-0.036043085,0.07658217,-0.057706755,-0.036585312,0.043555923,0.059811708,0.022676094,0.06655264,-0.06577111,0.008945646,-0.10204475,0.021188298,0.020081066,0.07528598,-0.022059504,0.012962279,-0.00566557,-0.012635808,0.033214252,0.01751483,-0.011639756,-0.042497166,0.05329785,0.001625856,-0.000302034,-0.04893923,0.06244357,-0.07598634,-0.009178487,0.011873551,0.00542665,0.016157297,0.012910808,0.025123056,-0.028237924,0.000979384,0.07690008,0.06831608,-0.03545263
12dgr181_c,CCCCCCC=CCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCCCC=CCCCCCC,0.036023702,-0.019462233,-0.0866035,0.053334504,0.020011792,-0.08630635,-0.020995505,-0.08055759,0.008497919,-0.06208794,-0.06948314,0.03842081,-0.08605972,0.025865987,-0.019882625,0.060280077,-0.057748176,-0.017582735,-0.0605673,0.02463822,0.007548796,0.049065027,0.010852372,0.015709605,0.017096661,0.008232179,0.04606615,-0.07147663,-0.02456443,0.007895258,-0.014546393,-0.01223457,-0.005942587,0.012687382,-0.015707329,0.000629476,-0.007317571,-0.00707759,0.00335006,0.017767107,-0.09908324,-0.06114985,-0.003425171,-0.000356287,-0.017643867,-0.019553903,-0.008321278,0.046168305,-0.0008891,-0.039452817,0.045536265,-0.07319473,0.09169071,-0.06987759,-0.024526572,0.02184693,-0.012245215,-0.016174236,-0.06027542,0.036810383,-0.006592291,0.043122247,0.10101519,0.06270309,0.03373552,-0.013491324,-0.023210578,-0.034181084,0.10003624,0.049926154,-0.014549313,-0.015528084,0.059420295,-0.013843711,0.03114766,-0.061023705,-0.026538702,-0.004223764,-0.0343545,0.045744743,-0.051044002,-0.060878456,-0.027809775,0.009542533,0.021349743,0.007303092,-0.012204068,-0.015374411,0.10696052,-0.027349666,0.06634208,-0.050801355,-0.032133535,0.038253825,0.059736453,0.020430438,0.06770395,-0.056762237,0.011103266,-0.08743363,0.01626546,0.027175356,0.07114563,-0.01764299,0.006706046,-0.001405298,-0.008954085,0.03829774,0.023380281,-0.008302063,-0.0511487,0.044075932,-0.006756799,0.007271357,-0.0354605,0.04918349,-0.05774735,-0.023149967,0.017940588,0.013472608,0.014347598,0.022494458,0.020310767,-0.037259545,0.002117811,0.07202697,0.064553805,-0.023414481
12dgr181_p,CCCCCCC=CCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCCCC=CCCCCCC,0.04196942,-0.028419374,-0.09061708,0.052103322,0.009627459,-0.08991467,-0.02794377,-0.085531354,0.008223041,-0.072726116,-0.07652294,0.040681817,-0.09149038,0.025020886,-0.013882267,0.07552659,-0.060407583,-0.006472029,-0.06752445,0.015815025,-0.00201831,0.049607,0.010073387,0.012506363,0.02132555,0.011139679,0.050533533,-0.074931726,-0.027100354,-0.003588575,-0.018872222,-0.012186114,-0.007979123,0.01741045,-0.019352883,-0.006799849,-0.007016641,-0.005848228,0.000998696,0.012524872,-0.09986073,-0.060134593,-0.008750843,0.009689526,-0.014538184,-0.020344486,0.006359207,0.047095243,-0.003842887,-0.046174888,0.046578333,-0.062066212,0.094454065,-0.0776195,-0.01964982,0.035515077,-0.017889645,-0.029811861,-0.053941138,0.036976308,-0.013044063,0.048335746,0.10714066,0.06079945,0.03434469,-0.011716464,-0.028812071,-0.021253752,0.09805927,0.059962694,-0.017457653,-0.019677943,0.064886354,-0.005254673,0.030838184,-0.055780526,-0.040078335,-0.006804991,-0.043569554,0.037619315,-0.043841362,-0.061565638,-0.029116306,0.009437567,0.02490839,0.007639038,-0.006455777,-0.01520962,0.114920825,-0.03167246,0.07652349,-0.048774835,-0.03163999,0.037734296,0.050719388,0.032606095,0.0685573,-0.06371203,0.012824955,-0.08828718,0.017219849,0.022367582,0.08391812,-0.016411,0.013122133,-0.006520038,-0.01003274,0.041569848,0.018474326,-0.01350469,-0.04887046,0.04494023,0.003557728,0.005623865,-0.040776443,0.057615224,-0.069001794,-0.00979371,0.019912021,0.009109719,0.016631203,0.013479301,0.011120574,-0.031331874,-0.000374871,0.07208922,0.057760242,-0.028912447
12ppd__R_c,C[C@@H](O)CO,0.05485217,-0.020498523,-0.12669253,0.0669516,0.0232366,-0.10834291,-0.032949112,-0.10931414,0.009836615,-0.085376024,-0.0927151,0.05081992,-0.11561195,0.041792106,-0.026627567,0.09089464,-0.072718695,-0.004355276,-0.07763709,0.02491519,0.011688505,0.066449836,0.01822281,0.015958244,0.027203608,0.005601621,0.07157199,-0.10029443,-0.02586386,0.003092563,-0.013196004,-0.031065704,-0.00246197,0.012044094,-0.014054813,-0.014464987,-0.001703117,-0.009801719,-0.003074901,0.017362019,-0.11515251,-0.08249203,-0.0071995,0.006755299,-0.020986263,-0.010255015,0.001094893,0.049975794,-0.006226082,-0.044610087,0.055395618,-0.092227235,0.11591352,-0.081778206,-0.027666016,0.05280656,-0.020650296,-0.030312188,-0.08276223,0.046535984,-0.019928934,0.06279968,0.1264819,0.07620329,0.053222217,-0.023313757,-0.041834343,-0.036195554,0.13958946,0.06670388,-0.023946773,-0.027352149,0.079397924,-0.009704019,0.048051212,-0.06584895,-0.048362195,-0.009278673,-0.043164104,0.059554167,-0.06793067,-0.084763385,-0.03283373,0.029116563,0.049698528,0.01651709,-0.007185389,-0.024968432,0.13506679,-0.048811007,0.097142436,-0.063111424,-0.03775903,0.05042377,0.07807713,0.024083251,0.086201,-0.09083499,0.006542037,-0.12955451,0.03501742,0.013667287,0.096277274,-0.019781461,0.011456257,-0.003056799,-0.014809223,0.04217881,0.02957597,-0.023388635,-0.05912055,0.057761103,0.005625113,0.004143794,-0.056127798,0.07609418,-0.09887439,-0.00933941,0.015507241,0.015837887,0.01399253,0.028339127,0.031133438,-0.046762276,-0.008054686,0.08447264,0.06680496,-0.0451812
12ppd__S_c,C[C@H](O)CO,0.056575276,-0.011429763,-0.11674216,0.07103032,0.020528955,-0.10993635,-0.03217582,-0.103003256,0.013405965,-0.10117233,-0.08987348,0.045301203,-0.119484834,0.032723222,-0.026080204,0.08737549,-0.06833797,-0.005390381,-0.07958042,0.038794294,0.008409166,0.07058736,0.026549214,0.018750662,0.019620644,0.021123875,0.068513855,-0.108089074,-0.031327438,0.002558094,-0.014238334,-0.022289895,-0.005874739,0.011193377,-0.012640603,-0.024498083,0.00712802,-0.015817774,-0.003795018,0.023696836,-0.12866525,-0.07624436,0.002772798,0.005744014,-0.0318239,-0.013210927,0.001636983,0.0410309,-0.007146599,-0.045992587,0.06042756,-0.09600495,0.11905951,-0.09516788,-0.015127088,0.050731532,-0.020035598,-0.04301172,-0.07670241,0.04943785,-0.023901224,0.057573248,0.13952096,0.06960002,0.049724795,-0.017769935,-0.03729367,-0.032483645,0.13802826,0.0694231,-0.024216024,-0.022022897,0.073198535,-0.004069736,0.039533533,-0.078277476,-0.04616804,-0.010952077,-0.044121288,0.060366936,-0.068976566,-0.081453174,-0.033888154,0.03127133,0.055086616,0.003632788,-0.009729544,-0.02698308,0.1498538,-0.03972419,0.097794704,-0.0779552,-0.046638437,0.054456677,0.07815717,0.030167738,0.08503564,-0.0931628,0.000665418,-0.126359,0.025803458,0.026574677,0.09575261,-0.0250706,0.017996462,-0.005948357,-0.016526598,0.04925821,0.03540764,-0.015960088,-0.06587334,0.05757103,-0.000954338,-0.000746776,-0.05833631,0.06976574,-0.10771915,-0.005455815,0.021990366,0.016619373,0.025855262,0.02299487,0.038925886,-0.041874547,-0.001687829,0.081317365,0.07254248,-0.044840522
13dampp_c,C(CC[NH3+])[NH3+],0.050136056,-0.010340958,-0.10954527,0.06774663,0.015711624,-0.08784357,-0.030190237,-0.08532154,5.00E-05,-0.07960707,-0.06951327,0.046044175,-0.10000521,0.030003743,-0.0117559,0.07936467,-0.06146966,-0.011280423,-0.070502914,0.023825802,0.006718243,0.05432131,0.02446642,0.011852193,0.018783756,0.003636884,0.059272453,-0.086040504,-0.02814422,0.00381309,-0.01219096,-0.020295879,-0.005329668,0.007137409,-0.007842573,-0.022183506,-0.000397091,-0.01458461,0.004772682,0.013814086,-0.098592,-0.060911816,-0.001295347,0.011570971,-0.016848868,-0.017352866,0.007825075,0.039147973,-0.015962906,-0.034747656,0.047234178,-0.070097536,0.09838297,-0.074932486,-0.018118182,0.049777817,-0.016602967,-0.02210603,-0.05903074,0.035233296,-0.021476967,0.0419691,0.10891435,0.07116948,0.048699014,-0.012356524,-0.022608696,-0.027345259,0.110034175,0.053176265,-0.017981432,-0.02513053,0.05951011,-0.012605565,0.03070036,-0.06367571,-0.044178125,-0.002404618,-0.041323967,0.05798469,-0.059894346,-0.061456867,-0.030730002,0.02696286,0.043847986,0.013429649,-0.013102413,-0.017891945,0.12291887,-0.040164556,0.08078261,-0.06351268,-0.030973949,0.047761735,0.06415609,0.026629794,0.069192186,-0.08211738,0.013048807,-0.0979832,0.0291042,0.01871519,0.08428517,-0.022525743,0.007888629,-0.001480806,-0.014138571,0.03498048,0.02638583,-0.018451057,-0.04256329,0.053938873,0.001380183,-0.001814046,-0.050625857,0.06221681,-0.08912231,-0.002167511,0.01673681,0.015683364,0.015973397,0.027411835,0.028189221,-0.03944856,-0.005371009,0.06911322,0.061407324,-0.034601975
13dpg_c,O[C@H](COP([O-])([O-])=O)C(=O)OP([O-])([O-])=O,0.043344226,-0.004682241,-0.106275514,0.07210237,0.021444874,-0.0918966,-0.028416345,-0.0887133,0.012372321,-0.08484124,-0.06943473,0.0445346,-0.10945846,0.037629813,-0.021385102,0.08276832,-0.068066984,-0.005137629,-0.060854316,0.032405194,0.018012125,0.056218125,0.026484763,0.013634104,0.026231496,0.007844219,0.07237577,-0.0959516,-0.032325633,0.000396382,-0.015675558,-0.017217513,-0.001573298,0.008445807,-0.00935836,-0.012168682,0.001843329,-0.011732331,0.009408359,0.023379076,-0.108576536,-0.067742944,-0.002546364,0.002623606,-0.027598215,-0.015357854,-0.003511694,0.034390904,-0.003049581,-0.043403294,0.05609731,-0.07759444,0.094258316,-0.07004982,-0.023696434,0.045088235,-0.018282525,-0.030592235,-0.06261023,0.046822112,-0.018591756,0.05498794,0.12171634,0.073153384,0.043435514,-0.015531022,-0.030364439,-0.022728385,0.11324754,0.056014966,-0.011507014,-0.017143067,0.074004404,-0.016947692,0.04221022,-0.06058638,-0.045565903,-0.001146994,-0.03382646,0.052630506,-0.059244394,-0.07274836,-0.029782243,0.015341896,0.04009019,0.015853744,-0.005112716,-0.02511165,0.11954678,-0.044016283,0.09225751,-0.067841664,-0.038102202,0.04717376,0.069379106,0.027158618,0.068258256,-0.08489459,0.014058159,-0.10494403,0.029831013,0.014059978,0.08073727,-0.018376878,0.018984634,0.001185682,-0.014348812,0.036669005,0.018228563,-0.018440263,-0.04691121,0.049914017,0.003098726,0.002916814,-0.04908527,0.07150874,-0.09517441,0.00227582,0.009295023,0.00700485,0.00882517,0.027901243,0.032305412,-0.041344978,-0.005809086,0.06915538,0.056794487,-0.02870577
13ppd_c,OCCCO,0.038322546,-0.020252954,-0.1012533,0.069218226,0.022355067,-0.08777569,-0.02839131,-0.092962615,-0.000205516,-0.08050327,-0.06909158,0.040300123,-0.098107286,0.0333668,-0.015932783,0.07724348,-0.058109496,-0.003261681,-0.06176119,0.028033167,0.012024681,0.053270373,0.022459554,0.006512263,0.02138033,0.018181622,0.056872297,-0.08870296,-0.021234596,0.004676262,-0.021077048,-0.024294939,2.68E-05,0.008262584,-0.010458463,-0.012625814,0.006060961,-0.001460103,0.000581696,0.018220365,-0.09976425,-0.06677603,0.000216302,0.003656045,-0.023415029,-0.016652524,0.006902026,0.034807533,-0.008041865,-0.042446874,0.041701503,-0.068642356,0.084643275,-0.06570217,-0.023652054,0.033758126,-0.014427761,-0.033305146,-0.056851823,0.04348788,-0.018796487,0.053054422,0.10617396,0.065920845,0.04972075,-0.008198827,-0.025460904,-0.021717258,0.11680299,0.050989486,-0.018336339,-0.017066529,0.05954415,-0.004922381,0.027780583,-0.057841927,-0.03466811,-0.000653893,-0.03565508,0.045646776,-0.049697127,-0.06342708,-0.030154824,0.025557308,0.038192213,0.005502579,-0.008999787,-0.02561215,0.110581025,-0.030407304,0.07111436,-0.060384873,-0.03505211,0.03569033,0.05321244,0.029962411,0.0744674,-0.077113114,0.005581389,-0.095405616,0.029266398,0.01140675,0.07443367,-0.021702034,0.01834302,0.00404345,-0.008888599,0.04111264,0.026288422,-0.021518005,-0.04042697,0.039464306,-0.006566459,-0.001063456,-0.04617263,0.053981144,-0.08335238,-0.000716058,0.020555869,0.005806947,0.011346689,0.019120807,0.030467998,-0.04037947,0.006291287,0.07231577,0.058168657,-0.026458602
14dhncoa_c,CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(C1(/C=C(C2(\C(\C(\O)=1)=C/C=C\C=2))/O))=O)COP(=O)(OP(=O)(OC[C@@H]3([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O3)N4(C5(\N=C/N=C(C(\N=C/4)=5)/N))))[O-])[O-],0.042922173,-0.001309982,-0.11212404,0.071158305,0.029333608,-0.100711234,-0.040363666,-0.1030575,0.008427199,-0.08075164,-0.08169854,0.041215234,-0.10972243,0.025500968,-0.013222816,0.08944018,-0.06114018,-0.008857097,-0.07688736,0.030462122,0.012637191,0.05627268,0.02601561,0.009542466,0.025124364,0.007709998,0.06962917,-0.09956623,-0.020085689,0.000858878,-0.016285338,-0.030247012,-0.004546491,0.015804235,-0.018233344,-0.012652317,0.009513082,-0.006983923,0.007886023,0.02136403,-0.11388958,-0.0748544,0.000357057,0.000506854,-0.029958002,-0.018958107,0.003215955,0.033009853,-0.012327553,-0.043412916,0.04749393,-0.0866239,0.10870401,-0.079827234,-0.021379186,0.047991876,-0.015872298,-0.030726284,-0.07549282,0.045823246,-0.020748153,0.048977956,0.119364485,0.067968495,0.040541574,-0.012959715,-0.025931919,-0.030717475,0.1256335,0.063277856,-0.019819574,-0.018458879,0.07766199,-0.012225101,0.045356244,-0.06653973,-0.05007509,-0.014787362,-0.045839403,0.065438755,-0.061560173,-0.07712141,-0.021976456,0.025867473,0.046193715,0.007693476,-0.007268212,-0.030893393,0.12192178,-0.04641394,0.097224034,-0.067606166,-0.037413497,0.05440504,0.0711648,0.03268247,0.07017219,-0.08075995,0.01407109,-0.10857542,0.023989394,0.02423353,0.081318066,-0.020947851,0.01983594,0.010346806,-0.011369702,0.048288602,0.020851491,-0.008951327,-0.053556297,0.047752973,0.00283305,-0.003072216,-0.055356637,0.06271684,-0.09859987,-0.008281243,0.008615539,0.00306901,0.008395509,0.028371595,0.0340872,-0.0469552,-0.006556653,0.07386495,0.06743637,-0.032510817
15dap_c,[NH3+]CCCCC[NH3+],0.030755434,-0.011377434,-0.06274688,0.04498873,0.011983868,-0.06435189,-0.022491576,-0.05504954,0.005115721,-0.055739276,-0.049961504,0.032206595,-0.07014405,0.014950031,-0.007834794,0.04275809,-0.046535723,-0.005884385,-0.051476333,0.022061737,0.006001855,0.04061879,0.014286205,0.011202252,0.010517002,0.009627569,0.037608296,-0.05769235,-0.015539975,-0.003337575,-0.012009528,-0.012485675,-0.006880054,0.012575216,-0.001851796,-0.013516457,-0.006465425,-0.011988152,0.005549722,0.005564959,-0.063792825,-0.049065344,0.001423219,0.011191533,-0.01087865,-0.001685231,-0.006776437,0.031980775,-0.002399609,-0.031427532,0.038083833,-0.046714474,0.06826818,-0.050908156,-0.005199574,0.020593835,-0.006528308,-0.020067578,-0.039086297,0.032665405,-0.005277367,0.032944806,0.073615514,0.04243911,0.026429739,-0.008088829,-0.020014565,-0.024835588,0.08159654,0.044384956,-0.00436133,-0.01286781,0.049668994,-0.007345008,0.017608363,-0.03713653,-0.034113392,-0.004650286,-0.027426297,0.03918557,-0.029346803,-0.047480505,-0.01984176,0.019351292,0.034816816,0.007834923,-0.002506956,-0.011874133,0.079557605,-0.023273975,0.04580031,-0.044482004,-0.02325084,0.035460044,0.045080565,0.018295463,0.051756337,-0.04721705,0.011410627,-0.07111203,0.01121732,0.009941825,0.046145305,-0.017863253,0.011435701,-0.005003614,-0.007179338,0.031885326,0.015243434,-0.013204922,-0.03359937,0.024366118,-0.000668725,-0.00482903,-0.03328219,0.04405344,-0.056076583,-0.002276947,0.007480478,0.014571323,0.009236405,0.009585382,0.01594602,-0.0193215,0.004128535,0.039080698,0.047294904,-0.026247188
15dap_p,[NH3+]CCCCC[NH3+],0.025345752,-0.006399362,-0.070709415,0.039892208,0.019654334,-0.058665913,-0.015614549,-0.055374898,-0.003483873,-0.048383534,-0.055992343,0.027399266,-0.069666594,0.013824211,-0.01737042,0.050585974,-0.039590076,-0.010315587,-0.041658036,0.015363407,0.002998932,0.030037362,0.007201519,0.00528221,0.011905205,0.006457985,0.04658594,-0.056428585,-0.020540047,0.009764693,-0.016908176,-0.011081422,-0.003562693,0.009481526,-0.006657273,-0.006441336,-0.006657405,-0.012718059,-0.002841201,0.007224893,-0.06470304,-0.05133651,-0.000948622,0.009465983,-0.009581905,-0.013353109,-0.00265136,0.024345353,-0.01158593,-0.02668925,0.029687658,-0.053093303,0.0643098,-0.051797315,-0.017145846,0.031723138,-0.006037326,-0.026514828,-0.03785373,0.03418147,-0.006621397,0.039411798,0.07063669,0.03899678,0.02246044,-0.014105099,-0.015107808,-0.016588587,0.077215165,0.044547446,-0.017454684,-0.018478235,0.039084654,-0.002381576,0.028516928,-0.033907022,-0.033362046,-0.001124943,-0.03475324,0.042743802,-0.029824583,-0.040464114,-0.019116294,0.013833649,0.026980313,0.009163465,-0.012773259,-0.016421052,0.08428223,-0.026345376,0.048787158,-0.046138067,-0.017640976,0.03480656,0.037261568,0.01989597,0.044317074,-0.05512827,0.008526267,-0.07553318,0.017238636,0.006959871,0.06255492,-0.011836186,0.012715288,-0.004370246,-0.008870425,0.0214795,0.011732549,-0.015476362,-0.03302614,0.03594214,0.003954322,0.007251781,-0.036077015,0.04158639,-0.050134305,0.001564826,0.011330199,0.01468341,0.011209969,0.01426255,0.013273021,-0.018337008,-0.004270315,0.043913763,0.04641189,-0.029933207
